"ndc","type","detail","Created_date"
"38724","onkz","Siggelkow","2018-03-08T12:14:34.847Z"
"38725","onkz","Gross Godems","2018-03-08T12:14:34.847Z"
"38726","onkz","Spornitz","2018-03-08T12:14:34.847Z"
"38727","onkz","Mestlin","2018-03-08T12:14:34.847Z"
"38728","onkz","Domsühl","2018-03-08T12:14:34.847Z"
"38729","onkz","Marnitz","2018-03-08T12:14:34.847Z"
"38731","onkz","Lübz","2018-03-08T12:14:34.847Z"
"38732","onkz","Gallin b Lübz","2018-03-08T12:14:34.847Z"
"38733","onkz","Karbow-Vietlübbe","2018-03-08T12:14:34.847Z"
"38735","onkz","Plau am See","2018-03-08T12:14:34.847Z"
"38736","onkz","Goldberg Meckl","2018-03-08T12:14:34.847Z"
"38737","onkz","Ganzlin","2018-03-08T12:14:34.847Z"
"38738","onkz","Karow b Lübz","2018-03-08T12:14:34.847Z"
"3874","onkz","Ludwigslust Meckl","2018-03-08T12:14:34.847Z"
"38750","onkz","Malliss","2018-03-08T12:14:34.847Z"
"38751","onkz","Picher","2018-03-08T12:14:34.847Z"
"38752","onkz","Zierzow b Ludwigslust","2018-03-08T12:14:34.847Z"
"38753","onkz","Wöbbelin","2018-03-08T12:14:34.847Z"
"38754","onkz","Leussow b Ludwigslust","2018-03-08T12:14:34.847Z"
"38755","onkz","Eldena","2018-03-08T12:14:34.847Z"
"38756","onkz","Grabow Meckl","2018-03-08T12:14:34.847Z"
"38757","onkz","Neustadt-Glewe","2018-03-08T12:14:34.847Z"
"38758","onkz","Dömitz","2018-03-08T12:14:34.847Z"
"38759","onkz","Tewswoos","2018-03-08T12:14:34.847Z"
"3876","onkz","Perleberg","2018-03-08T12:14:34.847Z"
"3877","onkz","Wittenberge","2018-03-08T12:14:34.847Z"
"38780","onkz","Lanz Brandenb","2018-03-08T12:14:34.847Z"
"38781","onkz","Mellen","2018-03-08T12:14:34.847Z"
"38782","onkz","Reetz b Perleberg","2018-03-08T12:14:34.847Z"
"38783","onkz","Dallmin","2018-03-08T12:14:34.847Z"
"38784","onkz","Kleinow Kr Prignitz","2018-03-08T12:14:34.847Z"
"38785","onkz","Berge b Perleberg","2018-03-08T12:14:34.847Z"
"38787","onkz","Glöwen","2018-03-08T12:14:34.847Z"
"38788","onkz","Gross Warnow","2018-03-08T12:14:34.847Z"
"38789","onkz","Wolfshagen b Perleberg","2018-03-08T12:14:34.847Z"
"38791","onkz","Bad Wilsnack","2018-03-08T12:14:34.847Z"
"38792","onkz","Lenzen (Elbe)","2018-03-08T12:14:34.847Z"
"38793","onkz","Dergenthin","2018-03-08T12:14:34.847Z"
"38794","onkz","Cumlosen","2018-03-08T12:14:34.847Z"
"38796","onkz","Viesecke","2018-03-08T12:14:34.847Z"
"38797","onkz","Karstädt Kr Prignitz","2018-03-08T12:14:34.847Z"
"3881","onkz","Grevesmühlen","2018-03-08T12:14:34.847Z"
"38821","onkz","Lüdersdorf Meckl","2018-03-08T12:14:34.847Z"
"38822","onkz","Diedrichshagen b Grevesmühlen","2018-03-08T12:14:34.847Z"
"38823","onkz","Selmsdorf","2018-03-08T12:14:34.847Z"
"38824","onkz","Mallentin","2018-03-08T12:14:34.847Z"
"38825","onkz","Klütz","2018-03-08T12:14:34.847Z"
"38826","onkz","Dassow","2018-03-08T12:14:34.847Z"
"38827","onkz","Kalkhorst","2018-03-08T12:14:34.847Z"
"38828","onkz","Schönberg Meckl","2018-03-08T12:14:34.847Z"
"3883","onkz","Hagenow","2018-03-08T12:14:34.847Z"
"38841","onkz","Neuhaus Elbe","2018-03-08T12:14:34.847Z"
"38842","onkz","Lüttenmark","2018-03-08T12:14:34.847Z"
"38843","onkz","Bennin","2018-03-08T12:14:34.847Z"
"38844","onkz","Gülze","2018-03-08T12:14:34.847Z"
"38845","onkz","Kaarssen","2018-03-08T12:14:34.847Z"
"38847","onkz","Boizenburg Elbe","2018-03-08T12:14:34.847Z"
"38848","onkz","Vellahn","2018-03-08T12:14:34.847Z"
"38850","onkz","Gammelin","2018-03-08T12:14:34.847Z"
"38851","onkz","Zarrentin Meckl","2018-03-08T12:14:34.847Z"
"38852","onkz","Wittenburg","2018-03-08T12:14:34.847Z"
"38853","onkz","Drönnewitz b Hagenow","2018-03-08T12:14:34.847Z"
"38854","onkz","Redefin","2018-03-08T12:14:34.847Z"
"38855","onkz","Lübtheen","2018-03-08T12:14:34.847Z"
"38856","onkz","Pritzier b Hagenow","2018-03-08T12:14:34.847Z"
"38858","onkz","Lassahn","2018-03-08T12:14:34.847Z"
"38859","onkz","Alt Zachun","2018-03-08T12:14:34.847Z"
"3886","onkz","Gadebusch","2018-03-08T12:14:34.847Z"
"38871","onkz","Mühlen Eichsen","2018-03-08T12:14:34.847Z"
"38872","onkz","Rehna","2018-03-08T12:14:34.847Z"
"38873","onkz","Carlow","2018-03-08T12:14:34.847Z"
"38874","onkz","Lützow","2018-03-08T12:14:34.847Z"
"38875","onkz","Schlagsdorf b Gadebusch","2018-03-08T12:14:34.847Z"
"38876","onkz","Roggendorf","2018-03-08T12:14:34.847Z"
"39000","onkz","Beetzendorf","2018-03-08T12:14:34.847Z"
"39001","onkz","Apenburg","2018-03-08T12:14:34.847Z"
"39002","onkz","Oebisfelde","2018-03-08T12:14:34.847Z"
"39003","onkz","Jübar","2018-03-08T12:14:34.847Z"
"39004","onkz","Köckte b Gardelegen","2018-03-08T12:14:34.847Z"
"39005","onkz","Kusey","2018-03-08T12:14:34.847Z"
"39006","onkz","Miesterhorst","2018-03-08T12:14:34.847Z"
"39007","onkz","Tangeln","2018-03-08T12:14:34.847Z"
"39008","onkz","Kunrau","2018-03-08T12:14:34.847Z"
"39009","onkz","Badel","2018-03-08T12:14:34.847Z"
"3901","onkz","Salzwedel","2018-03-08T12:14:34.847Z"
"3902","onkz","Diesdorf Altm","2018-03-08T12:14:34.847Z"
"39030","onkz","Brunau","2018-03-08T12:14:34.847Z"
"39031","onkz","Dähre","2018-03-08T12:14:34.847Z"
"39032","onkz","Mahlsdorf b Salzwedel","2018-03-08T12:14:34.847Z"
"39033","onkz","Wallstawe","2018-03-08T12:14:34.847Z"
"39034","onkz","Fleetmark","2018-03-08T12:14:34.847Z"
"39035","onkz","Kuhfelde","2018-03-08T12:14:34.847Z"
"39036","onkz","Binde","2018-03-08T12:14:34.847Z"
"39037","onkz","Pretzier","2018-03-08T12:14:34.847Z"
"39038","onkz","Henningen","2018-03-08T12:14:34.847Z"
"39039","onkz","Bonese","2018-03-08T12:14:34.847Z"
"3904","onkz","Haldensleben","2018-03-08T12:14:34.847Z"
"39050","onkz","Bartensleben","2018-03-08T12:14:34.847Z"
"39051","onkz","Calvörde","2018-03-08T12:14:34.847Z"
"39052","onkz","Erxleben b Haldensleben","2018-03-08T12:14:34.847Z"
"39053","onkz","Süplingen","2018-03-08T12:14:34.847Z"
"39054","onkz","Flechtingen","2018-03-08T12:14:34.847Z"
"39055","onkz","Hörsingen","2018-03-08T12:14:34.847Z"
"39056","onkz","Klüden","2018-03-08T12:14:34.847Z"
"39057","onkz","Rätzlingen Sachs-Anh","2018-03-08T12:14:34.847Z"
"39058","onkz","Uthmöden","2018-03-08T12:14:34.847Z"
"39059","onkz","Wegenstedt","2018-03-08T12:14:34.847Z"
"39061","onkz","Weferlingen","2018-03-08T12:14:34.847Z"
"39062","onkz","Bebertal","2018-03-08T12:14:34.847Z"
"3907","onkz","Gardelegen","2018-03-08T12:14:34.847Z"
"39080","onkz","Kalbe Milde","2018-03-08T12:14:34.847Z"
"39081","onkz","Kakerbeck Sachs-Anh","2018-03-08T12:14:34.847Z"
"39082","onkz","Mieste","2018-03-08T12:14:34.847Z"
"39083","onkz","Messdorf","2018-03-08T12:14:34.847Z"
"39084","onkz","Lindstedt","2018-03-08T12:14:34.847Z"
"39085","onkz","Zichtau","2018-03-08T12:14:34.847Z"
"39086","onkz","Jävenitz","2018-03-08T12:14:34.847Z"
"39087","onkz","Jerchel Altmark","2018-03-08T12:14:34.847Z"
"39088","onkz","Letzlingen","2018-03-08T12:14:34.847Z"
"39089","onkz","Bismark Altmark","2018-03-08T12:14:34.847Z"
"3909","onkz","Klötze Altmark","2018-03-08T12:14:34.847Z"
"391","onkz","Magdeburg","2018-03-08T12:14:34.847Z"
"39200","onkz","Gommern","2018-03-08T12:14:34.847Z"
"39201","onkz","Wolmirstedt","2018-03-08T12:14:34.847Z"
"39202","onkz","Gross Ammensleben","2018-03-08T12:14:34.847Z"
"39203","onkz","Barleben","2018-03-08T12:14:34.847Z"
"39204","onkz","Niederndodeleben","2018-03-08T12:14:34.847Z"
"39205","onkz","Langenweddingen","2018-03-08T12:14:34.847Z"
"39206","onkz","Eichenbarleben","2018-03-08T12:14:34.847Z"
"39207","onkz","Colbitz","2018-03-08T12:14:34.847Z"
"39208","onkz","Loitsche","2018-03-08T12:14:34.847Z"
"39209","onkz","Wanzleben","2018-03-08T12:14:34.847Z"
"3921","onkz","Burg b Magdeburg","2018-03-08T12:14:34.847Z"
"39221","onkz","Möckern b Magdeburg","2018-03-08T12:14:34.847Z"
"39222","onkz","Möser","2018-03-08T12:14:34.847Z"
"39223","onkz","Theessen","2018-03-08T12:14:34.847Z"
"39224","onkz","Büden","2018-03-08T12:14:34.847Z"
"39225","onkz","Altengrabow","2018-03-08T12:14:34.847Z"
"39226","onkz","Hohenziatz","2018-03-08T12:14:34.847Z"
"3923","onkz","Zerbst","2018-03-08T12:14:34.847Z"
"39241","onkz","Leitzkau","2018-03-08T12:14:34.847Z"
"39242","onkz","Prödel","2018-03-08T12:14:34.847Z"
"39243","onkz","Nedlitz b Zerbst","2018-03-08T12:14:34.847Z"
"39244","onkz","Steutz","2018-03-08T12:14:34.847Z"
"39245","onkz","Loburg","2018-03-08T12:14:34.847Z"
"39246","onkz","Lindau Anh","2018-03-08T12:14:34.847Z"
"39247","onkz","Güterglück","2018-03-08T12:14:34.847Z"
"39248","onkz","Dobritz","2018-03-08T12:14:34.847Z"
"3925","onkz","Stassfurt","2018-03-08T12:14:34.847Z"
"39262","onkz","Güsten Anh","2018-03-08T12:14:34.847Z"
"39263","onkz","Unseburg","2018-03-08T12:14:34.847Z"
"39264","onkz","Kroppenstedt","2018-03-08T12:14:34.847Z"
"39265","onkz","Löderburg","2018-03-08T12:14:34.847Z"
"39266","onkz","Förderstedt","2018-03-08T12:14:34.847Z"
"39267","onkz","Schneidlingen","2018-03-08T12:14:34.847Z"
"39268","onkz","Egeln","2018-03-08T12:14:34.847Z"
"3928","onkz","Schönebeck Elbe","2018-03-08T12:14:34.847Z"
"39291","onkz","Calbe Saale","2018-03-08T12:14:34.847Z"
"39292","onkz","Biederitz","2018-03-08T12:14:34.847Z"
"39293","onkz","Dreileben","2018-03-08T12:14:34.847Z"
"39294","onkz","Gross Rosenburg","2018-03-08T12:14:34.847Z"
"39295","onkz","Zuchau","2018-03-08T12:14:34.847Z"
"39296","onkz","Welsleben","2018-03-08T12:14:34.847Z"
"39297","onkz","Eickendorf Kr Schönebeck","2018-03-08T12:14:34.847Z"
"39298","onkz","Barby Elbe","2018-03-08T12:14:34.847Z"
"3931","onkz","Stendal","2018-03-08T12:14:34.847Z"
"39320","onkz","Schinne","2018-03-08T12:14:34.847Z"
"39321","onkz","Arneburg","2018-03-08T12:14:34.847Z"
"39322","onkz","Tangermünde","2018-03-08T12:14:34.847Z"
"39323","onkz","Schönhausen Elbe","2018-03-08T12:14:34.847Z"
"39324","onkz","Kläden b Stendal","2018-03-08T12:14:34.847Z"
"39325","onkz","Vinzelberg","2018-03-08T12:14:34.847Z"
"39327","onkz","Klietz","2018-03-08T12:14:34.847Z"
"39328","onkz","Rochau","2018-03-08T12:14:34.847Z"
"39329","onkz","Möringen","2018-03-08T12:14:34.847Z"
"3933","onkz","Genthin","2018-03-08T12:14:34.847Z"
"39341","onkz","Redekin","2018-03-08T12:14:34.847Z"
"39342","onkz","Gladau","2018-03-08T12:14:34.847Z"
"39343","onkz","Jerichow","2018-03-08T12:14:34.847Z"
"39344","onkz","Güsen","2018-03-08T12:14:34.847Z"
"39345","onkz","Parchen","2018-03-08T12:14:34.847Z"
"39346","onkz","Tucheim","2018-03-08T12:14:34.847Z"
"39347","onkz","Kade","2018-03-08T12:14:34.847Z"
"39348","onkz","Klitsche","2018-03-08T12:14:34.847Z"
"39349","onkz","Parey Elbe","2018-03-08T12:14:34.847Z"
"3935","onkz","Tangerhütte","2018-03-08T12:14:34.847Z"
"39361","onkz","Lüderitz","2018-03-08T12:14:34.847Z"
"39362","onkz","Grieben b Tangerhütte","2018-03-08T12:14:34.847Z"
"39363","onkz","Angern","2018-03-08T12:14:34.847Z"
"39364","onkz","Dolle","2018-03-08T12:14:34.847Z"
"39365","onkz","Bellingen b Stendal","2018-03-08T12:14:34.847Z"
"39366","onkz","Kehnert","2018-03-08T12:14:34.847Z"
"3937","onkz","Osterburg Altmark","2018-03-08T12:14:34.847Z"
"39382","onkz","Kamern","2018-03-08T12:14:34.847Z"
"39383","onkz","Sandau Elbe","2018-03-08T12:14:34.847Z"
"39384","onkz","Arendsee Altmark","2018-03-08T12:14:34.847Z"
"39386","onkz","Seehausen Altmark","2018-03-08T12:14:34.847Z"
"39387","onkz","Havelberg","2018-03-08T12:14:34.847Z"
"39388","onkz","Goldbeck Altm","2018-03-08T12:14:34.847Z"
"39389","onkz","Schollene","2018-03-08T12:14:34.847Z"
"39390","onkz","Iden","2018-03-08T12:14:34.847Z"
"39391","onkz","Lückstedt","2018-03-08T12:14:34.847Z"
"39392","onkz","Rönnebeck Sachs-Ahn","2018-03-08T12:14:34.847Z"
"39393","onkz","Werben Elbe","2018-03-08T12:14:34.847Z"
"39394","onkz","Hohenberg-Krusemark","2018-03-08T12:14:34.847Z"
"39395","onkz","Wanzer","2018-03-08T12:14:34.847Z"
"39396","onkz","Neukirchen Altmark","2018-03-08T12:14:34.847Z"
"39397","onkz","Geestgottberg","2018-03-08T12:14:34.847Z"
"39398","onkz","Gross Garz","2018-03-08T12:14:34.847Z"
"39399","onkz","Kleinau","2018-03-08T12:14:34.847Z"
"39400","onkz","Wefensleben","2018-03-08T12:14:34.847Z"
"39401","onkz","Neuwegersleben","2018-03-08T12:14:34.847Z"
"39402","onkz","Völpke","2018-03-08T12:14:34.847Z"
"39403","onkz","Gröningen Sachs-Ahn","2018-03-08T12:14:34.847Z"
"39404","onkz","Ausleben","2018-03-08T12:14:34.847Z"
"39405","onkz","Hötensleben","2018-03-08T12:14:34.847Z"
"39406","onkz","Harbke","2018-03-08T12:14:34.847Z"
"39407","onkz","Seehausen Börde","2018-03-08T12:14:34.847Z"
"39408","onkz","Hadmersleben","2018-03-08T12:14:34.847Z"
"39409","onkz","Eilsleben","2018-03-08T12:14:34.847Z"
"3941","onkz","Halberstadt","2018-03-08T12:14:34.847Z"
"39421","onkz","Osterwieck","2018-03-08T12:14:34.847Z"
"39422","onkz","Badersleben","2018-03-08T12:14:34.847Z"
"39423","onkz","Wegeleben","2018-03-08T12:14:34.847Z"
"39424","onkz","Schwanebeck Sachs-Anh","2018-03-08T12:14:34.847Z"
"39425","onkz","Dingelstedt a Huy","2018-03-08T12:14:34.847Z"
"39426","onkz","Hessen","2018-03-08T12:14:34.847Z"
"39427","onkz","Ströbeck","2018-03-08T12:14:34.847Z"
"39428","onkz","Pabstorf","2018-03-08T12:14:34.847Z"
"3943","onkz","Wernigerode","2018-03-08T12:14:34.847Z"
"3944","onkz","Blankenburg Harz","2018-03-08T12:14:34.847Z"
"39451","onkz","Wasserleben","2018-03-08T12:14:34.847Z"
"39452","onkz","Ilsenburg","2018-03-08T12:14:34.847Z"
"39453","onkz","Derenburg","2018-03-08T12:14:34.847Z"
"39454","onkz","Elbingerode Harz","2018-03-08T12:14:34.847Z"
"39455","onkz","Schierke","2018-03-08T12:14:34.847Z"
"39456","onkz","Altenbrak","2018-03-08T12:14:34.847Z"
"39457","onkz","Benneckenstein Harz","2018-03-08T12:14:34.847Z"
"39458","onkz","Heudeber","2018-03-08T12:14:34.847Z"
"39459","onkz","Hasselfelde","2018-03-08T12:14:34.847Z"
"3946","onkz","Quedlinburg","2018-03-08T12:14:34.847Z"
"3947","onkz","Thale","2018-03-08T12:14:34.847Z"
"39481","onkz","Hedersleben b Aschersleben","2018-03-08T12:14:34.847Z"
"39482","onkz","Gatersleben","2018-03-08T12:14:34.847Z"
"39483","onkz","Ballenstedt","2018-03-08T12:14:34.847Z"
"39484","onkz","Harzgerode","2018-03-08T12:14:34.847Z"
"39485","onkz","Gernrode Harz","2018-03-08T12:14:34.847Z"
"39487","onkz","Friedrichsbrunn","2018-03-08T12:14:34.847Z"
"39488","onkz","Güntersberge","2018-03-08T12:14:34.847Z"
"39489","onkz","Strassberg Harz","2018-03-08T12:14:34.847Z"
"3949","onkz","Oschersleben Bode","2018-03-08T12:14:34.847Z"
"395","onkz","Neubrandenburg","2018-03-08T12:14:34.847Z"
"39600","onkz","Zwiedorf","2018-03-08T12:14:34.847Z"
"39601","onkz","Friedland Meckl","2018-03-08T12:14:34.847Z"
"39602","onkz","Kleeth","2018-03-08T12:14:34.847Z"
"39603","onkz","Burg Stargard","2018-03-08T12:14:34.847Z"
"39604","onkz","Wildberg b Altentreptow","2018-03-08T12:14:34.847Z"
"39605","onkz","Gross Nemerow","2018-03-08T12:14:34.847Z"
"39606","onkz","Glienke","2018-03-08T12:14:34.847Z"
"39607","onkz","Kotelow","2018-03-08T12:14:34.847Z"
"39608","onkz","Staven","2018-03-08T12:14:34.847Z"
"3961","onkz","Altentreptow","2018-03-08T12:14:34.847Z"
"3962","onkz","Penzlin b Waren","2018-03-08T12:14:34.847Z"
"3963","onkz","Woldegk","2018-03-08T12:14:34.847Z"
"3964","onkz","Bredenfelde b Strasburg","2018-03-08T12:14:34.847Z"
"3965","onkz","Burow b Altentreptow","2018-03-08T12:14:34.847Z"
"3966","onkz","Cölpin","2018-03-08T12:14:34.847Z"
"3967","onkz","Oertzenhof b Strasburg","2018-03-08T12:14:34.847Z"
"3968","onkz","Schönbeck Meckl","2018-03-08T12:14:34.847Z"
"3969","onkz","Siedenbollentin","2018-03-08T12:14:34.847Z"
"3971","onkz","Anklam","2018-03-08T12:14:34.847Z"
"39721","onkz","Liepen b Anklam","2018-03-08T12:14:34.847Z"
"39722","onkz","Sarnow b Anklam","2018-03-08T12:14:34.847Z"
"39723","onkz","Krien","2018-03-08T12:14:34.847Z"
"39724","onkz","Klein Bünzow","2018-03-08T12:14:34.847Z"
"39726","onkz","Ducherow","2018-03-08T12:14:34.847Z"
"39727","onkz","Spantekow","2018-03-08T12:14:34.847Z"
"39728","onkz","Medow b Anklam","2018-03-08T12:14:34.847Z"
"3973","onkz","Pasewalk","2018-03-08T12:14:34.847Z"
"39740","onkz","Nechlin","2018-03-08T12:14:34.847Z"
"39741","onkz","Jatznick","2018-03-08T12:14:34.847Z"
"39742","onkz","Brüssow b Pasewalk","2018-03-08T12:14:34.847Z"
"39743","onkz","Zerrenthin","2018-03-08T12:14:34.847Z"
"39744","onkz","Rothenklempenow","2018-03-08T12:14:34.847Z"
"39745","onkz","Hetzdorf b Strasburg","2018-03-08T12:14:34.847Z"
"39746","onkz","Krackow","2018-03-08T12:14:34.847Z"
"39747","onkz","Züsedom","2018-03-08T12:14:34.847Z"
"39748","onkz","Viereck","2018-03-08T12:14:34.847Z"
"39749","onkz","Grambow b Pasewalk","2018-03-08T12:14:34.847Z"
"39751","onkz","Penkun","2018-03-08T12:14:34.847Z"
"39752","onkz","Blumenhagen b Strasburg","2018-03-08T12:14:34.847Z"
"39753","onkz","Strasburg","2018-03-08T12:14:34.847Z"
"39754","onkz","Löcknitz Vorpom","2018-03-08T12:14:34.847Z"
"3976","onkz","Torgelow b Ueckermünde","2018-03-08T12:14:34.847Z"
"39771","onkz","Ueckermünde","2018-03-08T12:14:34.847Z"
"39772","onkz","Rothemühl","2018-03-08T12:14:34.847Z"
"39773","onkz","Altwarp","2018-03-08T12:14:34.847Z"
"39774","onkz","Mönkebude","2018-03-08T12:14:34.847Z"
"39775","onkz","Ahlbeck b Torgelow","2018-03-08T12:14:34.847Z"
"39776","onkz","Hintersee","2018-03-08T12:14:34.847Z"
"39777","onkz","Borkenfriede","2018-03-08T12:14:34.847Z"
"39778","onkz","Ferdinandshof b Torgelow","2018-03-08T12:14:34.847Z"
"39779","onkz","Eggesin","2018-03-08T12:14:34.847Z"
"3981","onkz","Neustrelitz","2018-03-08T12:14:34.847Z"
"39820","onkz","Triepkendorf","2018-03-08T12:14:34.847Z"
"39821","onkz","Carpin","2018-03-08T12:14:34.847Z"
"39822","onkz","Kratzeburg","2018-03-08T12:14:34.847Z"
"39823","onkz","Rechlin","2018-03-08T12:14:34.847Z"
"39824","onkz","Hohenzieritz","2018-03-08T12:14:34.847Z"
"39825","onkz","Wokuhl","2018-03-08T12:14:34.847Z"
"39826","onkz","Blankensee b Neustrelitz","2018-03-08T12:14:34.847Z"
"39827","onkz","Schwarz b Neustrelitz","2018-03-08T12:14:34.847Z"
"39828","onkz","Wustrow Kr Mecklenburg-Strelitz","2018-03-08T12:14:34.847Z"
"39829","onkz","Blankenförde","2018-03-08T12:14:34.847Z"
"39831","onkz","Feldberg Meckl","2018-03-08T12:14:34.847Z"
"39832","onkz","Wesenberg Meckl","2018-03-08T12:14:34.847Z"
"39833","onkz","Mirow Kr Neustrelitz","2018-03-08T12:14:34.847Z"
"3984","onkz","Prenzlau","2018-03-08T12:14:34.847Z"
"39851","onkz","Göritz b Prenzlau","2018-03-08T12:14:34.847Z"
"39852","onkz","Schönermark b Prenzlau","2018-03-08T12:14:34.847Z"
"39853","onkz","Holzendorf b Prenzlau","2018-03-08T12:14:34.847Z"
"39854","onkz","Kleptow","2018-03-08T12:14:34.847Z"
"39855","onkz","Parmen-Weggun","2018-03-08T12:14:34.847Z"
"39856","onkz","Beenz b Prenzlau","2018-03-08T12:14:34.847Z"
"39857","onkz","Drense","2018-03-08T12:14:34.847Z"
"39858","onkz","Bietikow","2018-03-08T12:14:34.847Z"
"39859","onkz","Fürstenwerder","2018-03-08T12:14:34.847Z"
"39861","onkz","Gramzow b Prenzlau","2018-03-08T12:14:34.847Z"
"39862","onkz","Schmölln b Prenzlau","2018-03-08T12:14:34.847Z"
"39863","onkz","Seehausen b Prenzlau","2018-03-08T12:14:34.847Z"
"3987","onkz","Templin","2018-03-08T12:14:34.847Z"
"39881","onkz","Ringenwalde b Templin","2018-03-08T12:14:34.847Z"
"39882","onkz","Gollin","2018-03-08T12:14:34.847Z"
"39883","onkz","Groß Dölln","2018-03-08T12:14:34.847Z"
"39884","onkz","Hassleben b Prenzlau","2018-03-08T12:14:34.847Z"
"39885","onkz","Jakobshagen","2018-03-08T12:14:34.847Z"
"39886","onkz","Milmersdorf","2018-03-08T12:14:34.847Z"
"39887","onkz","Gerswalde","2018-03-08T12:14:34.847Z"
"39888","onkz","Lychen","2018-03-08T12:14:34.847Z"
"39889","onkz","Boitzenburg","2018-03-08T12:14:34.847Z"
"3991","onkz","Waren Müritz","2018-03-08T12:14:34.847Z"
"39921","onkz","Ankershagen","2018-03-08T12:14:34.847Z"
"39922","onkz","Dambeck b Röbel","2018-03-08T12:14:34.847Z"
"39923","onkz","Priborn","2018-03-08T12:14:34.847Z"
"39924","onkz","Stuer","2018-03-08T12:14:34.847Z"
"39925","onkz","Wredenhagen","2018-03-08T12:14:34.847Z"
"39926","onkz","Grabowhöfe","2018-03-08T12:14:34.847Z"
"39927","onkz","Nossentiner Hütte","2018-03-08T12:14:34.847Z"
"39928","onkz","Möllenhagen","2018-03-08T12:14:34.847Z"
"39929","onkz","Jabel b Waren","2018-03-08T12:14:34.847Z"
"39931","onkz","Röbel Müritz","2018-03-08T12:14:34.847Z"
"39932","onkz","Malchow b Waren","2018-03-08T12:14:34.847Z"
"39933","onkz","Vollrathsruhe","2018-03-08T12:14:34.847Z"
"39934","onkz","Groß Plasten","2018-03-08T12:14:34.847Z"
"3994","onkz","Malchin","2018-03-08T12:14:34.847Z"
"39951","onkz","Faulenrost","2018-03-08T12:14:34.847Z"
"39952","onkz","Grammentin","2018-03-08T12:14:34.847Z"
"39953","onkz","Schwinkendorf","2018-03-08T12:14:34.847Z"
"39954","onkz","Stavenhagen Reuterstadt","2018-03-08T12:14:34.847Z"
"39955","onkz","Jürgenstorf Meckl","2018-03-08T12:14:34.847Z"
"39956","onkz","Neukalen","2018-03-08T12:14:34.847Z"
"39957","onkz","Gielow","2018-03-08T12:14:34.847Z"
"39959","onkz","Dargun","2018-03-08T12:14:34.847Z"
"3996","onkz","Teterow","2018-03-08T12:14:34.847Z"
"39971","onkz","Gnoien","2018-03-08T12:14:34.847Z"
"39972","onkz","Walkendorf","2018-03-08T12:14:34.847Z"
"39973","onkz","Altkalen","2018-03-08T12:14:34.847Z"
"39975","onkz","Thürkow","2018-03-08T12:14:34.847Z"
"39976","onkz","Groß Bützin","2018-03-08T12:14:34.847Z"
"39977","onkz","Jördenstorf","2018-03-08T12:14:34.847Z"
"39978","onkz","Gross Roge","2018-03-08T12:14:34.847Z"
"3998","onkz","Demmin","2018-03-08T12:14:34.847Z"
"39991","onkz","Daberkow","2018-03-08T12:14:34.847Z"
"39992","onkz","Görmin","2018-03-08T12:14:34.847Z"
"39993","onkz","Hohenmocker","2018-03-08T12:14:34.847Z"
"39994","onkz","Metschow","2018-03-08T12:14:34.847Z"
"39995","onkz","Nossendorf","2018-03-08T12:14:34.847Z"
"39996","onkz","Törpin","2018-03-08T12:14:34.847Z"
"39997","onkz","Jarmen","2018-03-08T12:14:34.847Z"
"39998","onkz","Loitz b Demmin","2018-03-08T12:14:34.847Z"
"39999","onkz","Tutow","2018-03-08T12:14:34.847Z"
"40","onkz","Hamburg","2018-03-08T12:14:34.847Z"
"4101","onkz","Pinneberg","2018-03-08T12:14:34.847Z"
"4102","onkz","Ahrensburg","2018-03-08T12:14:34.847Z"
"4103","onkz","Wedel","2018-03-08T12:14:34.847Z"
"4104","onkz","Aumühle b Hamburg","2018-03-08T12:14:34.847Z"
"4105","onkz","Seevetal","2018-03-08T12:14:34.847Z"
"4106","onkz","Quickborn Kr Pinneberg","2018-03-08T12:14:34.847Z"
"4107","onkz","Siek Kr Stormarn","2018-03-08T12:14:34.847Z"
"4108","onkz","Rosengarten Kr Harburg","2018-03-08T12:14:34.847Z"
"4109","onkz","Tangstedt Bz Hamburg","2018-03-08T12:14:34.847Z"
"4120","onkz","Ellerhoop","2018-03-08T12:14:34.847Z"
